proj,layer,seed,optimizer,step,loss_plaintext,loss_O1A,loss_O1C,loss_absdiff_O1A,loss_absdiff_O1C,gradA_relation_err,O1A_A_update_relerr,O1A_B_update_relerr,O1C_A_update_relerr,O1C_B_update_relerr,O1A_dW_relerr,O1A_dW_cos,O1C_dW_relerr,O1C_dW_cos,O1A_optstate_relerr,O1C_optstate_relerr,T_in_orthogonal,T_out_orthogonal,A_gpu_adamw_safe,B_gpu_adamw_safe,O1C_A_in_tdx,O1C_B_in_tdx,nan_inf
q_proj,9,1234,adamw,10,1.2986991642153525,1.286870528528698,1.2986991642153523,0.011828635686654376,2.220446049250313e-16,0.3040264320217192,0.18710536696211308,0.14507487796552787,1.082996724857204e-15,1.2267146309225946e-15,0.2377114766010206,0.9715017166170941,1.5220686080526562e-15,1.0000000000000064,1.1396169621912,1.0492302206794394e-15,False,True,False,False,True,True,False
q_proj,9,1234,adamw,50,0.06275387156783555,0.05640735173115866,0.06275387156783539,0.006346519836676882,1.5265566588595902e-16,2.178180099009207,0.4857196408763589,0.2607532750271438,3.862034458857634e-15,4.769550551877167e-15,0.5219508352155893,0.8611468108434831,4.950762004850852e-15,1.0000000000000202,1.133787165825459,3.612607864995328e-15,False,True,False,False,True,True,False
q_proj,10,1234,adamw,1,1.4339410886192858,1.4339410886192858,1.4339410886192858,0.0,0.0,1.521469290964987e-15,0.030092776072476478,0.025186025640123122,1.1100056031973651e-15,1.0307588151689481e-16,0.040975498244836255,0.9991601529304224,1.0590417668800589e-15,0.9999999999999898,1.6239437333586209,1.0112824650652856e-15,False,True,False,False,True,True,False
q_proj,10,1234,adamw,10,1.2606258288570327,1.2379432894635714,1.2606258288570322,0.02268253939346132,4.440892098500626e-16,1.1654900208529388,0.19716539456792873,0.14660825311450737,1.2084918781849698e-15,6.45086306398711e-16,0.24628909375171867,0.96940265098015,1.330608671727283e-15,1.0000000000000155,1.1890057319467033,1.1277145299792684e-15,False,True,False,False,True,True,False
q_proj,10,1234,adamw,50,0.06831744448037558,0.07022324782911402,0.06831744448037562,0.0019058033487384385,4.163336342344337e-17,1.949865008622483,0.5044763899749034,0.23970016536565036,1.3331007702974895e-15,1.2054474852971593e-15,0.5414292382745823,0.8513047038834338,1.6714711036187272e-15,0.9999999999999903,1.054739167122814,1.3094785247442097e-15,False,True,False,False,True,True,False
q_proj,11,1234,adamw,1,1.3895513016202612,1.3895513016202612,1.3895513016202612,0.0,0.0,1.3476046226874864e-15,0.033236048051094855,0.02965621691002387,1.5767506994883086e-15,3.1018082367948125e-16,0.04543615775363046,0.9989682319353466,1.51476746870488e-15,0.9999999999999893,1.163944386903368,1.8084629415938758e-15,False,True,False,False,True,True,False
q_proj,11,1234,adamw,10,1.2271849512117323,1.2220290738609423,1.2271849512117323,0.005155877350790039,0.0,0.2000657480830188,0.2073388291555893,0.1671960035454701,1.649578396302519e-15,9.406360579935948e-16,0.25480140299378784,0.9670134894966258,1.8598026764500564e-15,1.000000000000012,1.091947970655117,1.863156648739169e-15,False,True,False,False,True,True,False
q_proj,11,1234,adamw,50,0.04062615027295116,0.042844912294804395,0.04062615027295117,0.0022187620218532336,6.938893903907228e-18,1.2535466715457713,0.5049534982015609,0.2851312990212722,2.070464864492351e-15,2.165450037715424e-15,0.5444177820328042,0.8444507342854877,2.636778491378576e-15,0.9999999999999953,1.1605299021319992,2.1020242961490278e-15,False,True,False,False,True,True,False
q_proj,12,1234,adamw,1,1.419871602447854,1.4198716024478537,1.4198716024478537,2.220446049250313e-16,2.220446049250313e-16,1.6406897908303172e-15,0.031162322664365135,0.028535321303342652,1.5958940965511108e-16,3.361417968933313e-16,0.042404136602996835,0.9991020646698299,3.633790013431466e-16,0.9999999999999947,1.5585641300468316,1.4626626749813954e-16,False,True,False,False,True,True,False
q_proj,12,1234,adamw,10,1.2376446075333734,1.2141442018689783,1.2376446075333734,0.02350040566439504,0.0,1.0267838851854256,0.2134114758651697,0.1706523790697804,5.36765335723904e-16,7.405805213046774e-16,0.26682759736035694,0.9639154804364843,9.087179749582305e-16,0.9999999999999978,1.1744978908701713,5.327546656178342e-16,False,True,False,False,True,True,False
